director_id;name
nm0680629;Maurice Phillips
nm1552483;Cliff Vasko
nm1479322;Russ Emanuel
nm0779265;Jake Scott
nm0155069;Semi Chellas
nm1156199;Alex Ranarivelo
nm1483833;Brian Ging
nm0497333;Grace Lee
nm0001016;David Carradine
nm1406894;Hesham Issawi
nm0784388;Lorraine Senna
nm0634380;Kevin Noland
nm0218843;Mathieu Demy
nm1645959;Ricardo Arnaiz
nm0475211;Mike Kunkel
nm0306452;Raul Garcia
nm0194920;Alessandro D'Alatri
nm0709561;Chris Randall
nm1027891;Theo Avgerinos
nm0635869;Mike Norris
nm0879513;Lauri Törhönen
nm0584630;Vladimír Michálek
nm0401247;Danièle Huillet
nm0833708;Jean-Marie Straub
nm0126965;Gábor Bódy
nm0580669;James Merendino
nm0581903;Dmitriy Meskhiev
nm0787668;Karen Shakhnazarov
nm0476956;Boris Kvashnev
nm4067592;Marco Bellone
nm1761474;Giovanni Consonni
nm1435062;Cherien Dabis
nm0400912;Rupert Hughes
nm0113284;Clarence Brown
nm0728271;Dino Risi
nm1313756;Matthew Bonifacio
nm0476990;Leonid Kvinikhidze
nm2371539;Mainak Bhaumik
nm0542498;Mahesh Manjrekar
nm9094269;Satish Padwal
nm1990335;Mohana Krishna Indraganti
nm2782251;Giorgia Farina
nm2985661;Enrico Lando
nm0211565;Christian De Sica
nm0661345;Neri Parenti
nm0463596;Takashi Koizumi
nm2573005;Susanna Fogel
nm0000626;John Sayles
nm2377160;Ryan Nagata
nm0268999;Philippe Faucon
nm0098208;Elisabeta Bostan
nm2013693;Sean Mullin
nm0699877;Vsevolod Pudovkin
nm2525291;David Whittet
nm0744185;Franco Rossi
nm0597001;Rauni Mollberg
nm2623713;Ajay Bhuyan
nm0689789;Mark Polonia
nm9940592;Chuck Morrongiello
nm9940593;Karolina Morrongiello
nm1548648;Henrique Couto
nm6663772;Dylan Mars Greenberg
nm6436658;Ashwiny Iyer Tiwari
nm0700872;Puri Jagannadh
nm5182031;Kazi Hayat
nm9767413;Sundar Surya
nm0497274;Francis Lee
nm0542023;Antonio Manetti
nm0542029;Marco Manetti
nm0707952;Kodi Ramakrishna
nm3259387;Morgan Bertacca
nm15622333;Arturo Brachetti
nm0465551;Martin Koolhoven
nm2389985;Nini Bull Robsahm
nm0903717;Kurt Voss
nm0759368;Gabriele Salvatores
nm4234865;Martin Rutley
nm0486571;Denis Langlois
nm2839503;Bujar Alimani
nm0554880;Emilio Martínez Lázaro
nm3318714;Vardan Tozija
nm0010653;Kasia Adamik
nm0667041;Zoltan Paul
nm0487279;Anthony M. Lanza
nm1145996;Shunji Ôga
nm1868149;John Schwert
nm0724156;James Richards
nm0364583;Danielle Harris
nm0295031;Russell Friedenberg
nm0715164;Randy Redroad
nm0374702;Stuart Heisler
nm1412357;Tiago Mesquita
nm3912038;K.C. Schrimpl
nm2966708;Gary King
nm0731146;Rob Weiss
nm0711915;Helvecio Ratton
nm1665955;Maximilian von Moll
nm0406528;Juan Luis Iborra
nm1919456;Manolo Caro
nm0210938;Franco de Peña
nm0451891;Walter Hugo Khouri
nm2253409;Marçal Forés
nm0721351;Luis Eduardo Reyes
nm3611218;Mathew Kodath
nm3608487;Hernan Pereira
nm1099396;Renata Pinheiro
nm1897437;Anita Barbosa
nm0595062;Federico Moccia
nm0332267;Guillaume Gouix
nm0814773;Alberto Sordi
nm5189098;Giancarlo Fontana
nm2543818;Giuseppe Stasi
nm0129997;Claudio Caligari
nm0235387;Lorenzo Doumani
nm1334773;Luca Lucini
nm0375494;Monte Hellman
nm0105010;Tony Brandt
nm0210659;Domingos de Oliveira
nm0921348;Sandra Werneck
nm2183022;Vera Egito
nm0553370;Maria Martinelli
nm0826642;Steno
nm0955195;Mai Zetterling
nm0139982;Martín Carranza
nm1320998;Victoria Galardi
nm1802244;Kristoffer Metcalfe
nm0296861;E. Max Frye
nm0538652;Károly Makk
nm0089636;Ed Blum
nm1415190;Alexandre Castagnetti
nm0478286;John L'Ecuyer
nm0537550;Michael Mailer
nm0926636;Richard Whorf
nm0232902;Jack Donohue
nm2421181;Danny Mooney
nm0477193;Richard Kwietniowski
nm0769351;Sauro Scavolini
nm0256221;John Emerson
nm0287566;Nikos Foskolos
nm0924065;Tim Whelan
nm0369618;Jessica Hausner
nm0437900;Hal Kanter
nm0632852;Mikko Niskanen
nm0667945;Pier Ludovico Pavoni
nm0770257;Christoph Schaub
nm0666453;Willi Patterson
nm2147000;Amelle Chahbi
nm0002061;Maurice Elvey
nm0012281;Felix O. Adlon
nm0782947;Lesley Selander
nm0763490;Miguel Santesmases
nm0230695;Jacques Doillon
nm0000809;Daniel Auteuil
nm0144689;Franco Castellano
nm0595063;Giuseppe Moccia
nm0586331;Sergey Mikaelyan
nm0370510;John Hay
nm1437990;Selma Vilhunen
nm0554532;Manuel Martín Cuenca
nm0092330;Michel Boisrond
nm0157061;Mario Chiari
nm0670983;Glauco Pellegrini
nm0364578;Damian Harris
nm0778306;Reinhold Schünzel
nm0474839;Mohan Kumar
nm0045068;Dinesh Babu
nm4747479;Lee Lennox
nm4016307;Wayne Lennox
nm4967915;Stefan Miljevic
nm0469063;Fatmir Koçi
nm0873296;Jan Troell
nm1773569;Shonali Bose
nm0304801;Romola Garai
nm0801055;John Simpson
nm0994127;Ravindra Prasad Patnaik
nm0850958;Nadia Tass
nm2908135;Yonah Lewis
nm3192986;Calvin Thomas
nm3108316;Jason Boritz
nm0919909;Anne Welles
nm3390578;Ike Duncan
nm3080129;Tony Roberts
nm4363509;Ryan M. Kennedy
nm1467663;Steve Clark
nm1414579;Víctor Garcia
nm0002137;Arthur Hiller
nm0321143;Robert Gist
nm0077330;Ron Berrett
nm1961863;Sai Varadan
nm3343315;Anthony Pedone
nm1060930;Brandon Trost
nm0280541;Jim Fitzpatrick
nm0806121;James Slocum
nm1815707;Haylar Garcia
nm0261528;Luis Esteban
nm2348970;Greg Osborne
nm0172718;Tom Collins
nm0667911;Irena Pavlásková
nm0677941;Giorgos Petridis
nm0384342;James Hill
nm9636804;Bo Hu
nm0769615;George Schaefer
nm6840460;Charlie Steeds
nm0493441;Richard Laxton
nm0601077;Michael D. Moore
nm0114054;Larry G. Brown
nm5078817;Aaron K. Carter
nm0142081;William P. Cartlidge
nm2308658;Jeff Kopas
nm1428080;Harisree Ashokan
nm0401010;Angela Evers Hughey
nm1802009;Marilyn Agrelo
nm0284409;Timothy Wayne Folsome
nm0903819;Takis Vougiouklakis
nm0481723;Stan Lai
nm4070082;Christos Ketikidis
nm0948145;Wai-Man Yip
nm2160801;Mike Akel
nm0395228;Anthony Hornus
nm0448094;Jeff Kennedy
nm2973669;Terence Nance
nm2770115;Naghi Nemati
nm0154271;Amin Q. Chaudhri
nm0677551;Christopher Petit
nm0136603;Patricia Cardoso
nm0179440;Margarida Cordeiro
nm0718305;António Reis
nm0568224;Charles McDougall
nm5759169;Andrea Jaurrieta
nm3434181;Matheus Souza
nm1203987;Georgina Garcia Riedel
nm0140196;Carlos Carrera
nm0613851;Celina Murga
nm4127109;Senem Tüzen
nm0626754;Cãlin Peter Netzer
nm2289322;Sekhar Kammula
nm6468326;Avinash Das
nm0871121;Antonio Trashorras
nm2034621;Landon Williams
nm0859499;Scott Thomas
nm0514546;Dwight H. Little
nm0889943;Ömer Vargi
nm1045681;Yun-su Chong
nm1668634;Prakash Kovelamudi
nm5697565;David Sahakyants
nm6998424;Lyulya Sahakyants
nm0798527;Sérgio Silva
nm0704289;Rory B. Quintos
nm0950590;Yong-sik Yu
nm0422559;Raghunath Jhalani
nm1577905;Henry Miller
nm0007144;Santosh Sivan
nm5772485;Sameer Vidwans
nm6836470;Mahi v Raghav
nm0329715;Adoor Gopalakrishnan
nm1171296;Raj Kapoor
nm10285722;Sudheer Shanbhogue
nm3750873;Saulius Drunga
nm0021899;Michael Almereyda
nm0087503;Jonathan Blank
nm0613517;K. Muralimohana Rao
nm0463315;Kuku Kohli
nm2819123;Sachy
nm4671079;Blake Harris
nm2560181;Ravi Babu
nm0299175;Yasuo Furuhata
nm5408538;Ferit Karahan
nm0609741;Luc Moullet
nm0686245;Antonietta Pizzorno
nm3742962;Marina Rice Bader
nm0678072;Boris Petroff
nm3789048;Jakrawal Nilthamrong
nm1967210;Takeshi Furusawa
nm0407332;Jôji Iida
nm0028393;Errikos Andreou
nm7587855;Adhik Ravichandran
nm0858235;A.C. Trilogchander
nm1166609;K. Nataraj
nm0690741;Maurizio Ponzi
nm1220697;Salvatore Ficarra
nm1221522;Valentino Picone
nm0627704;Chris Newby
nm0902467;Walter von Huene
nm3466040;Zack Bernbaum
nm0801717;Robert B. Sinclair
nm0896769;Gregori Viens
nm0297523;Robert Fuest
nm1259604;Marcos Efron
nm0702375;Severo Perez
nm0689659;George Pollock
nm0708034;Alexander Ramati
nm2804620;Ellen Seidler
nm0797962;Megan Siler
nm1159083;Vincent Grashaw
nm3480614;Savannah Bloch
nm0771673;Rob Schiller
nm0875793;Anand Tucker
nm0177555;Tony Cookson
nm9660661;Ümit Degirmenci
nm0438029;Raj Kanwar
nm2380725;Hanu Raghavapudi
nm0327120;Alain Gomis
nm0833027;Jirí Strach
nm1954420;Roberto Castón
nm0752922;Eldar Ryazanov
nm0773884;John Schneider
nm1516329;Jerome Elston Scott
nm2539925;Ester Amrami
nm0049336;Sundaram Balachander
nm0851253;Rama Rao Tatineni
nm4321456;Veligonda Srinivas
nm1636714;V.V.S. Ram
nm0544279;Stephen Manuel
nm0782766;Aziz Sejawal
nm3417517;Scott Perlman
nm0374007;Hilde Heier
nm2141988;Rogert Bencosme
nm0039660;Martin Asphaug
nm0063313;Yakov Bazelyan
nm0259838;Chester Erskine
nm0069279;Andrew Bellware
nm10365311;Ratheesh Balakrishnan Poduval
nm0003497;Aaron Lipstadt
nm0540542;Darren Patrick Moloney
nm4209533;Francesco Cinquemani
nm0110564;Deborah Brock
nm0462322;Howard W. Koch
nm6524359;Adam Dufour
nm0453708;Kim Tai-sik
nm0433895;K.V. Anand
nm0625789;Tim Blake Nelson
nm0766262;Shimako Sato
nm2464576;Yoshinori Kobayashi
nm2842515;Marlon Rivera
nm0484073;Jun Lana
nm2597861;Loy Arcenas
nm4082771;Prime Cruz
nm1667629;Marie Jamora
nm8026827;Marius Talampas
nm1212770;Wenn V. Deramas
nm0619777;Shashilal K. Nair
nm2677913;Vasanthabalan
nm0523932;Ernst Lubitsch
nm0441123;Giorgos Katakouzinos
nm1199305;Anne Giafferi
nm0664607;Goran Paskaljevic
nm0001207;José Ferrer
nm0642057;Robert Vincent O'Neil
nm0120987;Ray Burdis
nm0638324;Colin Nutley
nm0753382;Michael Rymer
nm0920862;Paul Wendkos
nm0372798;David Heavener
nm0744721;Dana Rotberg
nm0004372;Gary Graver
nm0407466;Toshiharu Ikeda
nm0221265;Tom DeSimone
nm0706347;Alan Rafkin
nm0893181;Chick Vennera
nm2051927;S.L. Puram Jayasurya
nm0646391;Jorge Olguín
nm0262049;Paul Etheredge
nm0601022;Charles Philip Moore
nm0031700;Ackyl Anwari
nm1363725;Len Kabasinski
nm0150991;Lau Chan
nm0490541;Chun-Ku Lu
nm0440171;Eric Karson
nm0534613;Lee Madden
nm0858379;Robert Thom
nm0755963;Boris Sagal
nm0589182;Rebecca Miller
nm0868404;Roberta Torre
nm0656528;Marcel Pagnol
nm1768263;Alix Delaporte
nm0735904;Joselito Rodríguez
nm0772207;Markus Schleinzer
nm0000380;Robert Duvall
nm0686653;Pierre Plante
nm6554261;Jean Markose
nm5936070;Hamed Mohammadi
nm0184237;J. Michael Couto
nm0179968;David L. Corley
nm1887247;Ali Zamani
nm0450314;Bruce Kessler
nm0899187;Joe Viola
nm0946391;Jean Yarbrough
nm0137056;William Robert Carey
nm0376301;Eric Hendershot
nm3783049;Stephen McCallum
nm0641007;George More O'Ferrall
nm1265931;Charles Haine
nm0011467;Al Adamson
nm0485548;Scott Edmund Lane
nm0538107;Lech Majewski
nm1922735;Aleksey Fedorchenko
nm5422191;Francesco Picone
nm0350606;Pál Gábor
nm6424423;Angie Wang
nm0109838;Johan Brisinger
nm2001854;Dominic James
nm1616394;Nabil Ben Yadir
nm1979971;Mario Busietta
nm0000940;Bigas Luna
nm0869664;Jacques Tourneur
nm0292720;Riccardo Freda
nm0788058;Maxwell Shane
nm3792294;Simerjit Singh
nm1223294;Homi Adajania
nm6252943;Harish Vyas
nm3006131;Thurop Van Orman
nm0723470;John Rice
nm3075905;Kevin Finn
nm3005544;James Rolfe
nm0626706;Daniel Nettheim
nm1867458;Sonny Mallhi
nm4618770;F.C. Hamman
nm0420524;András Jeles
nm9788789;Theo Montoya
nm4003178;Gurvinder Singh
nm4254419;Nabwana I.G.G.
nm2432984;Hayato Kawai
nm3871075;Abhijeet Shirish Deshpande
nm4579146;Matt Lang
nm2445423;Pella Kagerman
nm4420245;Hugo Lilja
nm0269420;Leonardo Favio
nm7279813;Dario Albertini
nm0097785;Rose Bosch
nm4185610;Cyril Dion
nm3174584;Armando Bo
nm9227039;Sandeep Reddy Vanga
nm1141083;Ryan Combs
nm1775680;John Woodruff
nm0727042;Jenny Bowen
nm0711365;Kjehl Rasmussen
nm1762349;Scott Christian Sava
nm1445824;Jaime Maestro
nm0000114;Steve Buscemi
nm5080905;Tião
nm8015874;Sofia Alaoui
nm0007439;Douglas Aarniokoski
nm0223939;Michael Di Jiacomo
nm0023361;Laura Alvea
nm0651388;José Ortuño
nm6994185;Logan Hall
nm0459996;Reinhard Klooss
nm1637852;Holger Tappe
nm16621096;Kicel Tirim
nm4392056;Xu Kerr
nm2872263;Quin Davis
nm1027024;Aaron Russman
nm2026219;Alfredo Soderguit
nm1303122;Artur Wiecek
nm0451846;Raj Khosla
nm0406177;Metin Hüseyin
nm0460176;Alexander Kluge
nm0902823;Rosa von Praunheim
nm0158305;Dan Chisu
nm0269778;Fazil
nm0098291;Charlotte Sachs Bostrup
nm0293997;Søren Frellesen
nm1029940;Niels Nørløv Hansen
nm1416190;N. Linguswamy
nm2384535;Suresh
nm1893457;Siddharth Anand
nm1077277;N. Maharajan
nm1762795;Parasuram
nm5664775;Harsha
nm4199426;Mysskin
nm0949031;Kôzaburô Yoshimura
nm0481195;Rudi Lagemann
nm0009900;Dejan Acimovic
nm0882747;Mesut Uçakan
nm0755997;Ramanand Sagar
nm0438494;Rajat Kapoor
nm0862002;Jacob Thuesen
nm5680680;Saiji Yakumo
nm0865421;Pyotr Todorovskiy
nm0070867;Shyam Benegal
nm2967962;Sohail Tatari
nm0151504;N. Chandra
nm0804752;Arne Skouen
nm0560489;Arne Mattsson
nm0232807;Jörn Donner
nm0299586;Zoltán Fábri
nm0490444;Alberto Lattuada
nm2662166;Jacques Toulemonde Vidal
nm0834028;Frank Strecker
nm3465831;Charles-Olivier Michaud
nm0917186;Erik Wedersøe
nm4148549;Suri
nm0275494;Jacques Feyder
nm0219068;Reginald Denham
nm0489949;Carlo Lastricati
nm1830380;Zoe Lister-Jones
nm0910199;Charles Walters
nm0318105;John Gilbert
nm0245213;Julien Duvivier
nm0953516;Aleksandr Zarkhi
nm0491852;Arnold Laven
nm0818996;Michel Spinosa
nm0733886;Eric Rochant
nm0927445;Robert Wiemer
nm4092725;Teddy Smith
nm2931674;Zsófia Szilágyi
nm2350892;Siva
nm2477891;Gary Dauberman
nm2055179;Paul Serafini
nm2961993;Craig Rees
nm12550847;Sreenivasan
nm0862308;R. Thyagaraajan
nm2081247;Pippo Mezzapesa
nm0512862;Caroline Link
nm9068788;L.Rajkumar
nm1007344;Kantz
nm0080400;Srinivasa Rao Bhimaneni
nm2379639;Gridhar
nm2380491;Sippy
nm1056059;Rajeev Ravi
nm0836909;Muthyala Subbaiah
nm1550645;Joseph Mazzaferro
nm0289824;Lisa France
nm0931530;Richard Williams
nm0506187;Abe Levitow
nm0619141;Akinori Nagaoka
nm0387002;Jack Hively
nm3669732;Michael Rowe
nm7076013;Elisabeth Vogler
nm0920074;William A. Wellman
nm2340040;Mustafa Kotan
nm4543764;Rakesh Dhawan
nm0880618;Edgar G. Ulmer
nm0909825;Raoul Walsh
nm0198014;Massimo Dallamano
nm0796645;George Sidney
nm0000923;Busby Berkeley
nm0837406;Sara Sugarman
nm0106431;Gil Brealey
nm0055369;Anthony Barnao
nm0433471;Stefan Jäger
nm0107664;Alfonso Brescia
nm1534618;Jin-min Kim
nm2035411;Tai-hyung Lim
nm6153739;Ryô Miyawaki
nm0367955;Yasuo Hasegawa
nm0253216;Karra Elejalde
nm0347202;Fernando Guillén Cuervo
nm0803112;Marisa Sistach
nm1320860;Chema Rodríguez
nm3176690;Yukiko Sode
nm1516572;Hugo Stuven
nm5095325;Webster Batista
nm7502356;Shibli Sadique
nm3312722;Mahmut Fazil Coskun
nm0894812;Todd Verow
nm0098079;Mike Boss
nm1927752;Richard MacQueen
nm0006956;Jesse Vint
nm2412823;Kim Yoon-seok
nm0437709;Marek Kanievska
nm4618825;Raúl de la Fuente
nm4204557;Damian Nenow
nm2492376;Carson Mell
nm0127511;Christy Cabanne
nm2534343;Juan Zapata
nm0827171;Todd Stephens
nm0841959;Greg Swartz
nm1267785;Jonathan Blitstein
nm1980429;Pat Kiely
nm0341486;Edward H. Griffith
nm0328922;Philip Goodhew
nm0578757;Christopher Menaul
nm0601345;Jefferson Moore
nm1961805;Shane Sooter
nm1983056;Lance Polland
nm0024887;Santiago Amigorena
nm0010882;Dave Adams
nm3225170;Paul Chau
nm2480063;Creep Creepersin
nm1162241;Sean Michael Beyer
nm2640966;Thomas Hennessy
nm1940674;Eitan Reuven
nm0331621;Eric Gosselin
nm4363817;Chris Robert Riegel
nm0848992;Sabu
nm0793983;Masahiro Shinoda
nm1729121;Eiichirô Hasumi
nm0419237;Vojtech Jasný
nm3563781;Christopher Farah
nm0505075;Matthew Leutwyler
nm2287772;Aniruddha Roy Chowdhury
nm0995978;Kome Kongkiat Komesiri
nm7466683;Sherif Ismail
nm1941507;Pil-sung Yim
nm1937252;Yair Hochner
nm3009758;Sushil Rajpal
nm0818608;Götz Spielmann
nm8623146;Sankalp Reddy
nm0400071;Manuel Huerga
nm1411329;Ask Hasselbalch
nm0874905;Yorgos Tsemberopoulos
nm0474747;Kazuyoshi Kumakiri
nm0269033;Søren Fauli
nm1849294;Ari Maniel Cruz
nm3934965;Tiago Arakilian
nm0044218;Ana Luiza Azevedo
nm1754496;Bill Zebub
nm0451393;Sanjay Khanna
nm0885537;Krishna Vamsi
nm1305157;Robin Hays
nm0442472;Raj Kaushal
nm0829037;Rick Stevenson
nm0773593;Andreas Schnaas
nm0465352;Giorgos Konstadinou
nm4423103;Keir Burrows
nm3725167;Danny Perez
nm0033986;Jane Arden
nm0093946;Jack Bond
nm2116885;Craig DiFolco
nm2894399;Pete DiFolco
nm1128458;Vladimir Shchegolkov
nm1834561;Sophie Deraspe
nm0419485;Giorgos Tzavellas
nm0647055;Héctor Olivera
nm0060834;Aclan Büyüktürkoglu
nm2622478;Eldar Salavatov
nm2848041;Daniel Campbell
nm2970236;Cody Calahan
nm0346334;Kenneth Guertin
nm2583365;Tommaso Cardile
nm2216739;Nicolas Silhol
nm0188722;Brandon Cronenberg
nm0567050;Ian McCrudden
nm0000032;Charlton Heston
nm1531261;Graham Cantwell
nm0467017;Dover Koshashvili
nm0294758;Martin Fric
nm0299677;René Féret
nm0024015;Tata Amaral
nm0331296;Marleen Gorris
nm2982028;Ferdinando Cito Filomarino
nm0733790;Glauber Rocha
nm2097722;Antonello Belluco
nm6121586;Leonardo Mouramateus
nm0347098;Jean-Louis Guillermou
nm0324261;Simon Godwin
nm2300053;Tony Grech-Smith
nm1163224;Sunil Bannerjee
nm3568215;David Amito
nm3739738;Michael Laicini
nm11159383;Baalu Adusumilli
nm7881475;Khalid Rahman
nm1561201;Morey Fineburgh
nm0212563;Adam Deacon
nm0006859;Daniel Toland
nm0885536;Vamsy
nm9769561;Prasobh Vijayan
nm1162002;Manish Jha
nm0739648;Charles Romine
nm0104312;Rustam Branaman
nm3157606;Hamy Ramezan
nm0803203;Rob Sitch
nm0055307;Tom Barman
nm0589228;Robert Ellis Miller
nm1515732;Jacob Akira Okada
nm5959917;Carylanna Taylor
nm0270851;Ibolya Fekete
nm0573934;Timothy McNeil
nm0507673;Robert Lewis
nm0735276;David Rodriguez
nm2853617;Chusy
nm9785377;Yôko Kuno
nm0633729;Nobuhiro Yamashita
nm6176246;Yanwei Huang
nm1934885;Hai-shu Li
nm2193547;Luu Huynh
nm0386729;Yukio Ninagawa
nm3462379;Daisuke Kobayashi
nm0538977;Jacques Malaterre
nm3410783;Takahiro Miki
nm0870313;Toshiaki Toyoda
nm0645771;Hiroshi Okuhara
nm0620277;Kenji Nakanishi
nm0768011;Shin'ichirô Sawai
nm1189743;Carolina Jabor
nm0557945;Yasuzô Masumura
nm0330984;Sotiris Goritsas
nm0682150;Vern Piehl
nm0744514;Richard Rosson
nm0470932;Harold F. Kress
nm0463988;Gottfried Kolditz
nm4820952;Romain Quirot
nm0655802;P. Padmarajan
nm0635145;Solveig Nordlund
nm1541398;Sanjiv Sivan
nm1130529;Aaron Rottinghaus
nm0787606;Jennifer Shainin
nm2184657;Randy Walker
nm0911017;Quan'an Wang
nm0586399;Ted V. Mikels
nm0618930;Raphaël Nadjari
nm0645231;Ataru Oikawa
nm3439751;Russell Leigh Sharman
nm1989927;Jennifer Prediger
nm1422176;Jess Weixler
nm0233026;Martin Donovan
nm0612730;Jag Mundhra
nm0433073;Juan José Jusid
nm0014203;Byeong-ki Ahn
nm15568796;Ahn Byung-Ki
nm1811127;Joel Potrykus
nm2781881;Francesc Morales
nm2720840;Kaushik Roy
nm0803350;Sangeeth Sivan
nm0154113;Basu Chatterjee
nm2154398;Aris Bafaloukas
nm2627662;Jean-Christophe Meurisse
nm0040440;Thodoris Atheridis
nm0544836;Thodoros Maragos
nm7073782;Javier Mejía
nm2102632;Tony Jopia
nm1488380;Thomas Smugala
nm2124359;Mario Cornejo
nm2325864;Christian Grillo
nm2571852;Turner Clay
nm0765392;Michael J. Sarna
nm2244594;Ben Demaree
nm0523363;Richard Lowry
nm0997425;Ermalo Magradze
nm2090292;Gil Luna
nm6102117;Marc Hamill
nm0421259;Tom Jennings
nm2158362;Lea Glob
nm0049335;K. Balachander
nm3782307;Daniel Kokotajlo
nm0754817;Gabriel Sabloff
nm2705657;Zacharias Mavroeidis
nm4444213;Madhav Ramadasan
nm4466821;Matt Hartley
nm0091335;Bobby Boermans
nm0000438;Ed Harris
nm1974659;Mark Brokaw
nm3462500;Waymon Boone
nm1626413;Quinn Saunders
nm0498270;Soo-youn Lee
nm0427478;Andrew P. Jones
nm0224167;Ruggero Dipaola
nm0851710;Michael Taverna
nm0893676;Ben Verbong
nm4940355;Saagar K Chandra
nm0624535;Jean Negulesco
nm0208923;Steve De Jarnatt
nm0393212;Elliott Hong
nm0176929;Brian W. Cook
nm0200192;Tage Danielsson
nm0197232;Eva Dahr
nm0541751;Francesco Mandelli
nm4404768;Hossein Namazi
nm0590667;George Milton
nm1093031;Cameron Casey
nm3649532;Christos Nikou
nm0361833;Matti Harari
nm0523879;Arik Lubetzki
nm0876287;Onur Tukel
nm1016096;Steven Foster
nm3408210;Jimmy Costa
nm0137999;Richard Carlson
nm0076750;Jack Bernhard
nm1104993;Ernesto Díaz Espinoza
nm0001806;John Turturro
nm0859389;Ralph L. Thomas
nm2313736;Kyung Ho Lee
nm3102700;Wonjae Lee
nm1069500;Sam Logan Khaleghi
nm0094572;Antonio Bonifacio
nm0996004;Konstantin Murzenko
nm3063109;Annarita Zambrano
nm4658533;Basil da Cunha
nm2278406;Marius Olteanu
nm0594746;Anne-Marie Miéville
nm0294505;Bart Freundlich
nm0419411;Jean-Jacques Jauffret
nm3186326;Vincent Gagliostro
nm0923646;Jim Wheat
nm0003117;Ken Wheat
nm0099589;John Boulting
nm3468433;Jarret Tarnol
nm0754693;Luciano Saber
nm2374216;Andrew Robinson
nm0403297;Hur Jin-ho
nm0604335;Nanni Moretti
nm0233180;Trish Doolan
nm1889381;Attila Szász
nm0881549;Sima Urale
nm0326740;Srdan Golubovic
nm1907554;Kaushik Ganguly
nm0537410;Matt Maiellaro
nm0932302;Dave Willis
nm0020491;Elizabeth Allen Rosenbaum
nm0675929;Reinhart 'Rayteam' Peschke
nm2207625;Kleber Mendonça Filho
nm5504892;Renaud Gauthier
nm1297573;Patricia Martínez de Velasco
nm0844541;Álvaro Sáenz de Heredia
nm0994308;Iraj Ghaderi
nm2603222;Fradique
nm0799595;Peeter Simm
nm7925042;João Dumans
nm8258339;Affonso Uchoa
nm0253819;Ellory Elkayem
nm5929845;Mu Tunc
nm2364318;Biray Dalkiran
nm2435980;Chimbudeven
nm0605245;Kazuo Mori
nm0444245;Robert Kechichian
nm1087903;Christopher Chambers
nm0846550;Nasser Taghvai
nm8602540;Gopi Nainar
nm5149983;Diego Bianchi
nm1017500;Sang-hoon Ahn
nm12386116;Manoj Yerunkar
nm4841923;Mahesh Babu
nm2792408;M. Mohanan
nm1802263;Hamid Nematollah
nm0008157;Ali Abdel-Khalek
nm1906430;Nicholas Jarecki
nm0348296;Robert Ethan Gunnerson
nm3130868;Olivia Silver
nm2995040;Tom Large
nm0703368;Giulio Questi
nm0534665;Guy Maddin
nm2894555;Félix Dufour-Laperrière
nm0389712;Joanna Hogg
nm3272766;Abe Rosenberg
nm0259052;Eric Paul Erickson
nm0557751;Peter Masterson
nm3993149;Gippy Grewal
nm10406142;Manav Shah
nm0049443;José Bolaños
nm0805073;Antonio Skármeta
nm1458527;Pablo Fendrik
nm0261455;Howard Estabrook
nm3545127;Xander Robin
nm0445844;Bob Kellett
nm6275396;Noor Gharzeddine
nm1980806;Matthew Weiner
nm3817568;Jake Wilson
nm0064600;Harry Beaumont
nm1219793;Helen Grace
nm1761677;Brandon Slagle
nm0762688;Gerson Sanginitto
nm0543596;Peter Manoogian
nm1221392;Mike Möller
nm0629243;Fred Niblo
nm0002188;Dorothy Arzner
nm1474730;Pato Pimienta
nm0037074;Attila Árpa
nm0540295;Nils Malmros
nm0048060;Filip Bajon
nm0182450;Leonardo Di Costanzo
nm3630622;Carlo Lavagna
nm0274380;Lírio Ferreira
nm0378573;John Herbert
nm1230151;John Herbert Jr.
nm0899085;Chuck Vinson
nm1738966;Kivanç Baruönü
nm0796119;Shyamaprasad
nm5407951;Sunil Ibrahim
nm3201973;Anand Shankar
nm0946654;Yoshikazu Yasuhiko
nm2686376;Fadhel El-Garhi
nm1145170;Nia Di Nata
nm0909946;Jonathan Watson
nm0000878;Mario Bava
nm0071560;Spencer Gordon Bennet
nm0859062;John G. Thomas
nm0272511;Larry Ferguson
nm0523994;S. Roy Luby
nm0871456;Joey Travolta
nm1819881;Rohit Jugraj
nm7953294;T. Santhosh
nm3720444;Arnab Chaudhuri
nm5072933;Pavan Buragohain
nm0706953;K.K. Raina
nm2015419;Kenny Hwang
nm0654764;Nazmi Özer
nm1699819;Gökhan Horzum
nm0241173;Clark Duke
nm0671210;Mark Pellington
nm0409790;Honey Irani
nm0422252;Alain Jessua
nm0994368;Magnus Martens
nm1351069;Israel Luna
nm2837160;Diana Angelson
