movie_id;director_id
tt0068331;nm0820155
tt0068332;nm0091575
tt0068333;nm0733790
tt0068334;nm0006916
tt0068337;nm0001175
tt0068339;nm0858873
tt0068341;nm0950109
tt0068343;nm0049617
tt0068346;nm0742940
tt0068347;nm0894577
tt0068348;nm0728149
tt0068352;nm0336076
tt0068356;nm0536661
tt0068358;nm0149548
tt0068360;nm0320833
tt0068361;nm0000320
tt0068364;nm0322787
tt0068367;nm0480575
tt0068369;nm0001486
tt0068370;nm0163706
tt0068371;nm0052419
tt0068371;nm0297974
tt0068371;nm0393094
tt0068371;nm0559398
tt0068372;nm0151653
tt0068372;nm0398771
tt0068379;nm0658299
tt0068379;nm0918844
tt0068380;nm0308042
tt0068383;nm0899945
tt0068384;nm0636165
tt0068388;nm0210322
tt0068394;nm0502391
tt0068403;nm0912947
tt0068408;nm0496746
tt0068409;nm0689358
tt0068413;nm0394873
tt0068414;nm0586399
tt0068415;nm0546672
tt0068416;nm0198014
tt0068420;nm0167496
tt0068421;nm0041932
tt0068424;nm0005711
tt0068425;nm0261400
tt0068428;nm0614916
tt0068429;nm0334353
tt0068431;nm0630197
tt0068435;nm0724059
tt0068438;nm6703054
tt0068440;nm0492837
tt0068441;nm0767110
tt0068442;nm0151653
tt0068442;nm0398771
tt0068442;nm0943138
tt0068443;nm0065605
tt0068448;nm0607612
tt0068450;nm0575389
tt0068452;nm0956796
tt0068454;nm0146974
tt0068455;nm0931435
tt0068456;nm0268468
tt0068457;nm0163706
tt0068458;nm0792446
tt0068459;nm0200645
tt0068471;nm0689838
tt0068473;nm0000958
tt0068483;nm0224315
tt0068484;nm0813177
tt0068485;nm0393512
tt0068486;nm0417054
tt0068487;nm0236769
tt0068488;nm0728271
tt0068489;nm0662872
tt0068491;nm0161002
tt0068492;nm0001031
tt0068495;nm0131460
tt0068496;nm0310449
tt0068498;nm0765856
tt0068502;nm0001928
tt0068503;nm0297523
tt0068504;nm0529877
tt0068505;nm0316830
tt0068506;nm0112687
tt0068509;nm0000197
tt0068515;nm0313016
tt0068515;nm0365835
tt0068519;nm0785877
tt0068521;nm0001031
tt0068522;nm0001238
tt0068524;nm0005645
tt0068528;nm0000056
tt0068535;nm0002192
tt0068536;nm0000091
tt0068538;nm0381638
tt0068539;nm0524621
tt0068540;nm0229638
tt0068542;nm0958139
tt0068545;nm0020313
tt0068545;nm0293572
tt0068552;nm0765430
tt0068553;nm0397220
tt0068555;nm0000095
tt0068559;nm0001238
tt0068564;nm0566671
tt0068566;nm0210130
tt0068569;nm0516360
tt0068576;nm0875744
tt0068577;nm0762727
tt0068578;nm0586259
tt0068581;nm0222545
tt0068583;nm0001238
tt0068588;nm0931412
tt0068589;nm0546672
tt0068590;nm0211643
tt0068593;nm0356331
tt0068595;nm0073035
tt0068595;nm0418486
tt0068596;nm0908103
tt0068599;nm0000436
tt0068599;nm0001129
tt0068599;nm0379391
tt0068604;nm0957717
tt0068605;nm0151653
tt0068606;nm0599214
tt0068611;nm0000033
tt0068612;nm0000835
tt0068615;nm0566671
tt0068617;nm0171619
tt0068619;nm0348155
tt0068621;nm0371080
tt0068625;nm0006372
tt0068629;nm0297935
tt0068634;nm0401247
tt0068634;nm0833708
tt0068636;nm0654109
tt0068637;nm0000361
tt0068638;nm0001603
tt0068640;nm0773222
tt0068641;nm0198765
tt0068646;nm0000338
tt0068649;nm0504496
tt0068650;nm0593014
tt0068654;nm0013706
tt0068655;nm0002216
tt0068657;nm0763513
tt0068658;nm0371080
tt0068659;nm0002049
tt0068661;nm0442241
tt0068662;nm0831720
tt0068663;nm0425593
tt0068669;nm0001241
tt0068672;nm0008906
tt0068673;nm0163736
tt0068674;nm0001811
tt0068675;nm0447944
tt0068676;nm0398985
tt0068687;nm0561938
tt0068688;nm0607407
tt0068698;nm0191685
tt0068699;nm0000142
tt0068702;nm0179281
tt0068704;nm0000786
tt0068705;nm0297935
tt0068711;nm0407307
tt0068713;nm0554632
tt0068716;nm0640226
tt0068717;nm0899187
tt0068718;nm0946811
tt0068721;nm0327196
tt0068723;nm0796402
tt0068724;nm0479721
tt0068726;nm0223307
tt0068727;nm0917358
tt0068730;nm0147158
tt0068732;nm0000265
tt0068733;nm0293801
tt0068734;nm0822555
tt0068735;nm0006615
tt0068737;nm0919339
tt0068739;nm0207029
tt0068742;nm0172772
tt0068744;nm0159201
tt0068746;nm0012286
tt0068748;nm0054219
tt0068748;nm0173213
tt0068757;nm0465461
tt0068759;nm0701773
tt0068762;nm0001628
tt0068767;nm0516344
tt0068768;nm0836328
tt0068772;nm0013706
tt0068773;nm0284639
tt0068777;nm0107664
tt0068786;nm0001603
tt0068789;nm0607612
tt0068795;nm0293197
tt0068800;nm0453953
tt0068801;nm0308900
tt0068805;nm0706182
tt0068806;nm0804592
tt0068814;nm0027975
tt0068815;nm0593014
tt0068816;nm0593014
tt0068817;nm0593014
tt0068821;nm0151653
tt0068821;nm0398771
tt0068822;nm0419019
tt0068825;nm0728699
tt0068827;nm0004122
tt0068828;nm0002089
tt0068833;nm0000127
tt0068835;nm0757256
tt0068838;nm0325847
tt0068850;nm0001587
tt0068851;nm0331964
tt0068863;nm0000878
tt0068866;nm0183307
tt0068868;nm0274659
tt0068870;nm0172772
tt0068871;nm0001120
tt0068883;nm0899581
tt0068884;nm0842944
tt0068891;nm0538652
tt0068892;nm0330026
tt0068894;nm0678249
tt0068897;nm0566671
tt0068899;nm0757976
tt0068902;nm0223964
tt0068904;nm0398985
tt0068907;nm0841416
tt0068909;nm0002137
tt0068911;nm0288958
tt0068912;nm0765121
tt0068916;nm0200192
tt0068920;nm0000032
tt0068925;nm0396998
tt0068928;nm0000780
tt0068931;nm0935382
tt0068934;nm0731867
tt0068935;nm0000045
tt0068938;nm0619102
tt0068939;nm0000766
tt0068941;nm0957612
tt0068950;nm0921631
tt0068954;nm0128764
tt0068960;nm0477506
tt0068962;nm0625379
tt0068963;nm0042946
tt0068966;nm0005639
tt0068969;nm0840779
tt0068970;nm0598102
tt0068971;nm0258712
tt0068972;nm0001090
tt0068974;nm0383776
tt0068981;nm0095710
tt0068982;nm0449084
tt0068983;nm0234963
tt0068988;nm0095605
tt0068990;nm0568535
tt0068991;nm0243921
tt0068992;nm0651915
tt0068993;nm0002156
tt0068994;nm0330026
tt0068996;nm0122541
tt0068997;nm0281507
tt0069000;nm0673754
tt0069001;nm0438279
tt0069004;nm0583008
tt0069005;nm0165493
tt0069006;nm0396321
tt0069013;nm0856319
tt0069015;nm0646215
tt0069017;nm0275034
tt0069018;nm0136552
tt0069019;nm0002086
tt0069021;nm0051935
tt0069024;nm0765856
tt0069027;nm0681207
tt0069029;nm0033005
tt0069031;nm0125111
tt0069033;nm0685625
tt0069033;nm0894758
tt0069035;nm0873296
tt0069039;nm0529723
tt0069039;nm12901311
tt0069041;nm0042155
tt0069042;nm0050853
tt0069044;nm0835799
tt0069046;nm0580829
tt0069047;nm0459567
tt0069048;nm0000878
tt0069049;nm0000080
tt0069050;nm0612322
tt0069057;nm0554632
tt0069062;nm0210701
tt0069064;nm0694958
tt0069067;nm0241174
tt0069068;nm0161067
tt0069073;nm0002189
tt0069078;nm0476591
tt0069079;nm0778633
tt0069080;nm0728688
tt0069086;nm0218840
tt0069087;nm0118438
tt0069089;nm0000691
tt0069091;nm0317219
tt0069094;nm0778633
tt0069095;nm0171562
tt0069097;nm0006889
tt0069098;nm0675068
tt0069100;nm0598661
tt0069103;nm0742341
tt0069109;nm0826642
tt0069110;nm0027183
tt0069112;nm0499626
tt0069113;nm0623768
tt0069118;nm0748928
tt0069120;nm0958801
tt0069121;nm0006916
tt0069124;nm0000860
tt0069130;nm0903837
tt0069131;nm0715346
tt0069134;nm0388198
tt0069135;nm0427137
tt0069141;nm0000878
tt0069142;nm0001238
tt0069146;nm0491626
tt0069158;nm0001715
tt0069159;nm0884547
tt0069162;nm0288958
tt0069165;nm0459567
tt0069168;nm0496694
tt0069171;nm0377586
tt0069171;nm0383776
tt0069174;nm0164083
tt0069179;nm0542702
tt0069184;nm0049617
tt0069186;nm0080576
tt0069191;nm0000019
tt0069195;nm0141868
tt0069197;nm0002175
tt0069198;nm0575389
tt0069208;nm0459567
tt0069210;nm0070644
tt0069212;nm0441914
tt0069213;nm0768558
tt0069214;nm0539275
tt0069215;nm0851752
tt0069215;nm0851754
tt0069218;nm0049416
tt0069219;nm0479721
tt0069225;nm0001692
tt0069226;nm0412465
tt0069228;nm0000694
tt0069229;nm0080580
tt0069229;nm0396421
tt0069229;nm0546672
tt0069230;nm0135167
tt0069232;nm0718243
tt0069233;nm0095605
tt0069233;nm0388648
tt0069234;nm0388648
tt0069235;nm0173728
tt0069237;nm0320510
tt0069239;nm0001681
tt0069243;nm0491626
tt0069248;nm0621469
tt0069249;nm0670282
tt0069251;nm0894577
tt0069252;nm0513792
tt0069253;nm0665113
tt0069255;nm0702028
tt0069257;nm0662953
tt0069260;nm0474743
tt0069265;nm0151653
tt0069265;nm0398771
tt0069265;nm0943138
tt0069266;nm0331471
tt0069269;nm0868355
tt0069270;nm0684509
tt0069273;nm0382779
tt0069276;nm0229697
tt0069278;nm0347086
tt0069279;nm0823630
tt0069280;nm0001351
tt0069281;nm0000581
tt0069282;nm0956052
tt0069289;nm0006837
tt0069290;nm0257698
tt0069291;nm0865709
tt0069293;nm0001789
tt0069299;nm0717154
tt0069301;nm0023747
tt0069303;nm0728688
tt0069308;nm0339516
tt0069311;nm0654109
tt0069312;nm0244407
tt0069318;nm0172772
tt0069320;nm0823630
tt0069322;nm0730569
tt0069325;nm0772522
tt0069329;nm0856267
tt0069331;nm0770886
tt0069332;nm0662899
tt0069336;nm0505392
tt0069341;nm0005711
tt0069343;nm0146974
tt0069352;nm0144758
tt0069353;nm0470063
tt0069355;nm0542532
tt0069358;nm0906709
tt0069362;nm0870094
tt0069366;nm0002189
tt0069369;nm0267064
tt0069371;nm0326360
tt0069372;nm0296532
tt0069374;nm0908103
tt0069375;nm0320852
tt0069380;nm0398985
tt0069383;nm0495749
tt0069385;nm0474539
tt0069386;nm0089276
tt0069389;nm0413020
tt0069390;nm0553941
tt0069393;nm0030917
tt0069395;nm0515491
tt0069397;nm0946179
tt0069398;nm0000419
tt0069398;nm0330948
tt0069400;nm0004244
tt0069401;nm0322738
tt0069404;nm0002030
tt0069409;nm0796402
tt0069414;nm0228853
tt0069416;nm0605155
tt0069417;nm0292720
tt0069419;nm0478800
tt0069421;nm0553941
tt0069423;nm0074719
tt0069426;nm0739388
tt0069427;nm0396421
tt0069434;nm0451937
tt0069436;nm0000736
tt0069439;nm0702429
tt0069442;nm0000076
tt0069443;nm0004462
tt0069444;nm0956796
tt0069445;nm0849280
tt0069446;nm0526971
tt0069448;nm0445844
tt0069449;nm0449984
tt0069451;nm0775447
tt0069452;nm0472954
tt0069457;nm0410714
tt0069458;nm0098208
tt0069460;nm0853456
tt0069464;nm0042500
tt0069466;nm0001415
tt0069467;nm0000005
tt0069468;nm0678101
tt0069477;nm0137345
tt0069478;nm0323281
tt0069479;nm0611652
tt0069483;nm0789520
tt0069489;nm0296651
tt0069491;nm0174068
tt0069492;nm0906667
tt0069494;nm0047688
tt0069495;nm0000953
tt0069496;nm0587706
tt0069497;nm0024120
tt0069504;nm0414672
tt0069509;nm0739388
tt0069515;nm0625680
tt0069516;nm0404606
tt0069518;nm0151653
tt0069521;nm0504496
tt0069528;nm0000277
tt0069530;nm0133384
tt0069536;nm0002086
tt0069539;nm0578204
tt0069540;nm0151653
tt0069541;nm0332892
tt0069544;nm0538411
tt0069544;nm0745498
tt0069547;nm0179281
tt0069593;nm0290802
tt0069663;nm0509501
tt0069665;nm0872274
tt0069671;nm0611531
tt0069674;nm0002815
tt0069676;nm0259589
tt0069678;nm0665993
tt0069687;nm0000694
tt0069688;nm0288476
tt0069689;nm0247631
tt0069690;nm0851752
tt0069690;nm0851754
tt0069697;nm0284503
tt0069698;nm0123364
tt0069700;nm0107664
tt0069702;nm0387354
tt0069704;nm0000184
tt0069705;nm0070644
tt0069711;nm0422559
tt0069713;nm0005645
tt0069715;nm0001928
tt0069718;nm0926967
tt0069725;nm0463988
tt0069727;nm0846550
tt0069729;nm0142587
tt0069730;nm0563520
tt0069732;nm0271708
tt0069734;nm0013706
tt0069736;nm0670282
tt0069737;nm0006249
tt0069738;nm0627684
tt0069745;nm0001238
tt0069747;nm0653620
tt0069752;nm0351566
tt0069753;nm0003165
tt0069754;nm0692872
tt0069761;nm0462322
tt0069762;nm0000517
tt0069765;nm0359386
tt0069768;nm0496746
tt0069770;nm0420383
tt0069771;nm0594624
tt0069772;nm0705444
tt0069776;nm0384342
tt0069783;nm0739388
tt0069784;nm0003204
tt0069785;nm0319335
tt0069786;nm0467646
tt0069792;nm0169540
tt0069794;nm0523439
tt0069795;nm0505415
tt0069796;nm0000540
tt0069797;nm0684719
tt0069798;nm0030762
tt0069803;nm0715892
tt0069805;nm0801561
tt0069807;nm0227661
tt0069808;nm0005196
tt0069809;nm0718243
tt0069810;nm0004292
tt0069811;nm0666121
tt0069814;nm0326739
tt0069815;nm0500988
tt0069818;nm0223964
tt0069820;nm0432846
tt0069822;nm0000142
tt0069823;nm0001120
tt0069824;nm0001874
tt0069825;nm0258757
tt0069832;nm0246944
tt0069833;nm0171385
tt0069833;nm0836328
tt0069834;nm0572132
tt0069836;nm0000778
tt0069837;nm0741128
tt0069838;nm0054219
tt0069838;nm0346359
tt0069840;nm0874100
tt0069841;nm0718645
tt0069844;nm0049728
tt0069847;nm0858873
tt0069848;nm0858873
tt0069850;nm0580763
tt0069851;nm0646782
tt0069863;nm0261826
tt0069865;nm0796923
tt0069866;nm0568546
tt0069867;nm0845386
tt0069874;nm0946179
tt0069881;nm0151653
tt0069883;nm0041932
tt0069884;nm0000783
tt0069885;nm0647438
tt0069888;nm0091575
tt0069890;nm0823630
tt0069895;nm0001681
tt0069897;nm0384335
tt0069899;nm0173953
tt0069909;nm0630197
tt0069912;nm0301390
tt0069914;nm0765430
tt0069916;nm0210130
tt0069919;nm0042719
tt0069920;nm0553941
tt0069922;nm0054219
tt0069924;nm0005711
tt0069930;nm0001238
tt0069933;nm0200645
tt0069933;nm0759238
tt0069936;nm0460006
tt0069938;nm0151653
tt0069938;nm0398771
tt0069944;nm0161002
tt0069945;nm0000118
tt0069946;nm0001566
tt0069947;nm0003593
tt0069948;nm0342927
tt0069949;nm0129844
tt0069951;nm0002087
tt0069951;nm0790395
tt0069952;nm0822555
tt0069956;nm0502391
tt0069957;nm0765430
tt0069958;nm0724798
tt0069959;nm0151653
tt0069959;nm0346640
tt0069960;nm0888585
tt0069963;nm0498877
tt0069966;nm0548769
tt0069967;nm0320510
tt0069970;nm0896743
tt0069973;nm0001238
tt0069974;nm0569825
tt0069976;nm0587518
tt0069979;nm0526971
tt0069986;nm0586399
tt0069987;nm0307559
tt0069988;nm0521334
tt0069989;nm0281507
tt0069990;nm0671862
tt0069993;nm0445844
tt0069994;nm0115259
tt0069995;nm0001676
tt0069996;nm0887708
tt0069999;nm0281538
tt0070001;nm0755763
tt0070007;nm0747613
tt0070009;nm0002411
tt0070013;nm0210811
tt0070016;nm0629363
tt0070016;nm0847314
tt0070017;nm0610786
tt0070022;nm0345899
tt0070028;nm0275269
tt0070030;nm0000736
tt0070031;nm0613377
tt0070033;nm0240439
tt0070034;nm0167195
tt0070036;nm0001090
tt0070039;nm0042155
tt0070040;nm0258977
tt0070046;nm0588183
tt0070047;nm0001243
tt0070048;nm0844358
tt0070049;nm0497379
tt0070051;nm0151653
tt0070061;nm0921631
tt0070062;nm0681527
tt0070063;nm0931412
tt0070064;nm0414672
tt0070066;nm0765430
tt0070068;nm0441501
tt0070072;nm0663409
tt0070077;nm0946811
tt0070078;nm0175428
tt0070079;nm0177034
tt0070083;nm0220227
tt0070085;nm0840651
tt0070086;nm0001703
tt0070087;nm0715485
tt0070090;nm0853456
tt0070091;nm0330036
tt0070093;nm0917358
tt0070096;nm0351486
tt0070097;nm0820232
tt0070098;nm0460176
tt0070099;nm0015037
tt0070106;nm0000634
tt0070106;nm0575389
tt0070106;nm0589711
tt0070107;nm0928782
tt0070109;nm0598855
tt0070111;nm0553941
tt0070113;nm0769913
tt0070116;nm0730237
tt0070118;nm0001238
tt0070119;nm0387589
tt0070121;nm0338719
tt0070122;nm0052419
tt0070122;nm0297974
tt0070122;nm0393094
tt0070124;nm0001115
tt0070125;nm0253338
tt0070126;nm0407061
tt0070128;nm0956022
tt0070130;nm0274659
tt0070131;nm0305557
tt0070133;nm0152569
tt0070139;nm0820155
tt0070140;nm0950109
tt0070152;nm0569000
tt0070155;nm0378320
tt0070157;nm0692872
tt0070158;nm0312367
tt0070162;nm0095952
tt0070165;nm0000835
tt0070169;nm0169540
tt0070170;nm0404014
tt0070174;nm0136818
tt0070180;nm0108707
tt0070183;nm0002089
tt0070184;nm0208086
tt0070187;nm0945282
tt0070188;nm0355991
tt0070190;nm0049577
tt0070194;nm0039453
tt0070195;nm0843089
tt0070196;nm0159201
tt0070198;nm0042500
tt0070205;nm0936823
tt0070212;nm0001239
tt0070215;nm0884547
tt0070217;nm0953130
tt0070222;nm0761522
tt0070224;nm0330848
tt0070233;nm0301145
tt0070234;nm0405759
tt0070235;nm0037130
tt0070238;nm0057634
tt0070239;nm0422484
tt0070244;nm0297935
tt0070245;nm0297935
tt0070246;nm0297935
tt0070248;nm0058826
tt0070250;nm0269420
tt0070253;nm0149850
tt0070257;nm0214399
tt0070257;nm0676336
tt0070260;nm0948950
tt0070262;nm0161067
tt0070263;nm0433267
tt0070267;nm0292419
tt0070270;nm0364252
tt0070271;nm0843948
tt0070274;nm0387354
tt0070277;nm0436770
tt0070279;nm0162030
tt0070280;nm0728699
tt0070284;nm0340981
tt0070285;nm0404701
tt0070286;nm0540295
tt0070287;nm0425593
tt0070289;nm0297523
tt0070290;nm0000797
tt0070291;nm0006889
tt0070292;nm0742341
tt0070294;nm0396421
tt0070297;nm0001928
tt0070297;nm0151653
tt0070299;nm0139239
tt0070300;nm0085636
tt0070308;nm0006615
tt0070309;nm0926872
tt0070312;nm0459567
tt0070313;nm0095605
tt0070314;nm0082420
tt0070323;nm0159711
tt0070325;nm0595007
tt0070325;nm0940172
tt0070326;nm0441540
tt0070327;nm0582750
tt0070328;nm0357891
tt0070332;nm0764781
tt0070334;nm0000265
tt0070337;nm0418986
tt0070338;nm0894152
tt0070340;nm0382171
tt0070342;nm0936358
tt0070346;nm0337885
tt0070350;nm0133384
tt0070351;nm0001379
tt0070354;nm0003606
tt0070355;nm0692872
tt0070356;nm0483812
tt0070358;nm0760072
tt0070359;nm0262402
tt0070363;nm0764781
tt0070365;nm0406728
tt0070366;nm0362990
tt0070368;nm0244424
tt0070368;nm0308524
tt0070369;nm0080636
tt0070370;nm0307391
tt0070379;nm0000217
tt0070380;nm0381638
tt0070391;nm0960288
tt0070393;nm0553941
tt0070396;nm0001238
tt0070401;nm0946179
tt0070402;nm0582377
tt0070404;nm0659992
tt0070411;nm0137345
tt0070413;nm0897278
tt0070416;nm0747902
tt0070417;nm0090625
tt0070423;nm0002153
tt0070424;nm0234963
tt0070430;nm0919339
tt0070432;nm0407061
tt0070434;nm0611531
tt0070435;nm0320637
tt0070436;nm0324995
tt0070437;nm0148115
tt0070438;nm0677951
tt0070439;nm0698779
tt0070439;nm0752922
tt0070444;nm0404606
tt0070445;nm0748928
tt0070446;nm0799033
tt0070447;nm0605743
tt0070447;nm3484837
tt0070448;nm0620052
tt0070450;nm0654109
tt0070451;nm0286578
tt0070452;nm0688076
tt0070453;nm0001031
tt0070459;nm0177774
tt0070459;nm0188462
tt0070460;nm0000076
tt0070463;nm0375224
tt0070468;nm0001486
tt0070471;nm0001238
tt0070472;nm0006452
tt0070474;nm0050853
tt0070481;nm0568535
tt0070488;nm0799682
tt0070493;nm0678863
tt0070498;nm0784019
tt0070501;nm0749914
tt0070506;nm0116663
tt0070508;nm0147451
tt0070509;nm0108745
tt0070510;nm0000953
tt0070511;nm0769874
tt0070518;nm0001603
tt0070519;nm0895844
tt0070522;nm0336076
tt0070524;nm0002153
tt0070526;nm0317661
tt0070528;nm0793983
tt0070534;nm0826642
tt0070537;nm0492908
tt0070543;nm0001238
tt0070544;nm0482537
tt0070547;nm0001090
tt0070547;nm0061608
tt0070552;nm0144758
tt0070554;nm0814773
tt0070556;nm0175730
tt0070556;nm0733014
tt0070557;nm0054402
tt0070564;nm0041229
tt0070565;nm0054672
tt0070568;nm0677880
tt0070569;nm0342927
tt0070572;nm0114054
tt0070578;nm0366314
tt0070583;nm0491290
tt0070586;nm0092372
tt0070588;nm0335133
tt0070592;nm0181902
tt0070593;nm0287453
tt0070599;nm0005710
tt0070603;nm0042155
tt0070605;nm0641415
tt0070608;nm0359457
tt0070608;nm0718627
tt0070610;nm0383776
tt0070614;nm0275269
tt0070618;nm0251243
tt0070619;nm0845223
tt0070620;nm0000780
tt0070622;nm0468609
tt0070625;nm0002216
tt0070626;nm0768558
tt0070628;nm0367860
tt0070630;nm0625379
tt0070631;nm0739308
tt0070634;nm0316830
tt0070636;nm0554924
tt0070637;nm0747194
tt0070640;nm0000814
tt0070641;nm0069166
tt0070642;nm0000018
tt0070642;nm0129970
tt0070643;nm0770234
tt0070646;nm0546672
tt0070649;nm0095605
tt0070649;nm0388648
tt0070650;nm0388648
tt0070653;nm0935382
tt0070654;nm0712917
tt0070655;nm0488574
tt0070656;nm0446059
tt0070660;nm0223964
tt0070663;nm0590791
tt0070666;nm0001486
tt0070669;nm0728271
tt0070672;nm0195358
tt0070673;nm0017562
tt0070679;nm0347086
tt0070680;nm0474539
tt0070684;nm0151653
tt0070687;nm0780833
tt0070689;nm0740270
tt0070694;nm0314856
tt0070696;nm0062677
tt0070697;nm0147251
tt0070697;nm0780944
tt0070698;nm0000361
tt0070703;nm0926967
tt0070704;nm0438279
tt0070705;nm0516344
tt0070706;nm0235066
tt0070707;nm0000095
tt0070714;nm0364805
tt0070716;nm0568546
tt0070721;nm0816807
tt0070723;nm0281507
tt0070726;nm0228853
tt0070727;nm0796477
tt0070731;nm0002887
tt0070734;nm0843089
tt0070735;nm0001351
tt0070736;nm0935382
tt0070738;nm0659992
tt0070739;nm0001239
tt0070743;nm0438279
tt0070746;nm0314856
tt0070748;nm0146062
tt0070752;nm0287037
tt0070753;nm0641938
tt0070755;nm0459426
tt0070756;nm0136296
tt0070758;nm0217159
tt0070764;nm7411004
tt0070766;nm0452102
tt0070768;nm0398985
tt0070770;nm0005711
tt0070773;nm0618881
tt0070774;nm0286578
tt0070778;nm0454148
tt0070779;nm0001238
tt0070782;nm0580571
tt0070783;nm0271708
tt0070787;nm0505610
tt0070787;nm0723629
tt0070788;nm0923613
tt0070790;nm0732306
tt0070791;nm0382779
tt0070794;nm0005570
tt0070795;nm0860078
tt0070800;nm0155548
tt0070801;nm0000247
tt0070802;nm0908103
tt0070809;nm0315547
tt0070814;nm0852279
tt0070819;nm0291035
tt0070820;nm0228013
tt0070821;nm0210811
tt0070823;nm0046172
tt0070825;nm0447944
tt0070826;nm0335133
tt0070827;nm0422252
tt0070829;nm0769421
tt0070832;nm0903474
tt0070833;nm0951139
tt0070834;nm0059134
tt0070835;nm0000776
tt0070842;nm0000682
tt0070844;nm0921631
tt0070845;nm0936404
tt0070847;nm0843640
tt0070849;nm0000934
tt0070850;nm0162030
tt0070851;nm0630197
tt0070852;nm0108400
tt0070854;nm0801561
tt0070855;nm0099592
tt0070860;nm0463740
tt0070861;nm0125904
tt0070865;nm0491626
tt0070868;nm0001928
tt0070869;nm0554632
tt0070871;nm0042155
tt0070874;nm0098208
tt0070887;nm0598102
tt0070888;nm0082543
tt0070893;nm0147451
tt0070894;nm0805752
tt0070895;nm0439597
tt0070898;nm0001627
tt0070900;nm0388648
tt0070903;nm0001628
tt0070908;nm0320113
tt0070909;nm0000341
tt0070913;nm0000591
tt0070915;nm0765121
tt0070916;nm0054374
tt0070917;nm0362736
tt0070921;nm0376101
tt0070923;nm0775573
tt0070926;nm0642057
tt0070927;nm0580571
tt0070928;nm0770474
tt0070930;nm0922842
tt0070935;nm0403826
tt0070938;nm0758137
tt0070940;nm0623661
tt0070941;nm0419019
tt0070942;nm0002254
tt0070944;nm0453910
tt0070945;nm0777209
tt0070947;nm0576488
tt0070948;nm0000958
tt0070949;nm0538105
tt0070951;nm0738056
tt0070956;nm0772191
tt0070957;nm0518579
tt0070959;nm0002020
tt0070960;nm0218840
tt0071080;nm0042719
tt0071083;nm0442391
tt0071086;nm0005787
tt0071089;nm0001239
tt0071093;nm0765430
tt0071095;nm0320852
tt0071096;nm0367431
tt0071101;nm0546149
tt0071110;nm0806915
tt0071111;nm0436770
tt0071115;nm0000217
tt0071121;nm0757790
tt0071126;nm0351486
tt0071127;nm0082161
tt0071127;nm0178842
tt0071129;nm0000019
tt0071130;nm0490133
tt0071133;nm0035529
tt0071135;nm0667945
tt0071137;nm0673051
tt0071138;nm0339538
tt0071138;nm0883055
tt0071139;nm0005645
tt0071141;nm0001202
tt0071145;nm0070867
tt0071147;nm0002189
tt0071148;nm0744023
tt0071150;nm0210130
tt0071154;nm0129555
tt0071155;nm0467646
tt0071157;nm0195140
tt0071159;nm0351566
tt0071161;nm0226244
tt0071164;nm0535116
tt0071165;nm0326448
tt0071166;nm0726798
tt0071167;nm0071484
tt0071171;nm0331964
tt0071179;nm0125909
tt0071189;nm0346640
tt0071194;nm0150706
tt0071196;nm0000915
tt0071198;nm0417054
tt0071199;nm0568535
tt0071200;nm0030365
tt0071202;nm0115959
tt0071203;nm0945412
tt0071205;nm0066066
tt0071206;nm0131995
tt0071207;nm0732306
tt0071208;nm0179281
tt0071212;nm0039890
tt0071212;nm0057261
tt0071214;nm0956022
tt0071216;nm0142587
tt0071221;nm0167195
tt0071222;nm0163706
tt0071224;nm0000791
