"imdb_id","french_title","original_title","year","duration","rating","num_rate","budget","synopsis","movie_id","genre_id","genre_id-2","name","movie_id-2","country_id","country_id-2","country"
"tt0097106","Conte de printemps","Conte de printemps",1990,108,"7.3",3801,NULL,"Simple conversations engender complicated human interactions. Jeanne is open and even-tempered, a philosophy teacher at a lycée. Her fiancé is away and she doesn't want to stay at his messy flat; she's loaned hers to a cousin, so she accepts the invitation of Natasha, a music student whom she meets at a party, to sleep in her father Igor's bedroom because he's always with his young girlfriend, Eve. Natasha tells Jeanne a story of a missing necklace and her suspicions of Eve. They all meet at dinner, then again at Igor's country house. Is Natasha scheming to get Igor and Jeanne together alone? Once alone, what determines how they choose to act? And the necklace, what of it?","tt0097106",9,9,"Drama","tt0097106",60,60,"France"
"tt0097108","Le cuisinier, le voleur, sa femme et son amant","The Cook, the Thief, His Wife & Her Lover",1989,124,"7.6",35251,NULL,"The wife of a barbaric crime boss engages in a secretive romance with a gentle bookseller between meals at her husband's restaurant. Food, colour coding, sex, murder, torture, and cannibalism are the exotic fare in this beautifully filmed, but brutally uncompromising modern fable.","tt0097108",9,9,"Drama","tt0097108",60,60,"France"
"tt0097115","Heidi - Le sentier du courage","Courage Mountain",1990,98,"5.7",123,NULL,"In this version of ""Heidi,"" a young Swiss girl is sent off to boarding school at the beginning of World War I.","tt0097115",9,9,"Drama","tt0097115",60,60,"France"
"tt0097278","L'enfant de l'hiver","L'enfant de l'hiver",1989,84,"6",194,NULL,"A man leaves his pregnant wife because he does not want to be a father, then he begins a relationship with another woman who loves someone else.","tt0097278",9,9,"Drama","tt0097278",60,60,"France"
"tt0097279","Les enfants du désordre","Les enfants du désordre",1989,98,"6.2",129,NULL,"""Les Enfants Du Désordre "" depicts a lost generation ,a distraught youth who finds comfort in drugs .Marie ,an unwed young mother, a former junkie- prostitute, is in a reformatory school :she has been a misfit for most of her life. If hope can survive ,it's thanks to an educator who tries to pass his love of theater on to them.There's some kind of platonic love between them:anyway it seems that Marie is through with love and men .However the young girl becomes attached to Pierre,a delinquent.When he is arrested after stealing a car ,she escapes from the center, takes refuge in her former partner's place and falls in the hellish world of drugs again.","tt0097279",9,9,"Drama","tt0097279",60,60,"France"
"tt0097292","Un dieu rebelle","Es ist nicht leicht, ein Gott zu sein",1989,119,"6.5",1044,NULL,"Another planet in the period of medieval times. An employee of the institute of experimental history from Earth, who is send under the name of noble don Rumata of Estor as a spy with a mission to contact the local resident of the institute, arrives in the city of Arkanar. But the resident perishes under an unlucky attempt to make a palace coup, and Rumata have to take his place as the resident. Soon he meets all the horrors of the medieval society - a peasant war, palace coups, mass executions. To continue to be an indifferent watcher of all these horrors turns out to be simply impossible...","tt0097292",9,9,"Drama","tt0097292",60,60,"France"
"tt0097297","Et la lumière fut","Et la lumière fut",1989,105,"7.3",290,NULL,"The film depicts daily life in an Senegalian village. The people sleep, eat, make love, pray for rain, et cetera, while civilization, by way of timber trucks and tree fellers, is slowly encroaching.","tt0097297",9,9,"Drama","tt0097297",60,60,"France"
"tt0097353","La fille de 15 ans","La fille de 15 ans",1989,86,"6.6",320,NULL,"Willy, a middle-aged divorcee, decides to take his 15 year-old son, Thomas, on holiday to Ibiza, staying at an isolated villa on the unspoilt part of the coast. Thomas insists on bringing his friend Juliette, a girl of his own age with whom he enjoys a close platonic relationship. When it comes to physical love, Juliette is wise beyond her years. She will only sleep with men older than herself and has no intention of committing herself to a long-term relationship. As the holiday progresses, Juliette realises that Willy is attracted to her. She confides in Thomas that she will seduce his father and then reject him, in the hope that she can rid herself of his unwelcome attentions. Unaware of this subterfuge, Willy is torn between his physical attraction towards the teenage girl and his love for his son.","tt0097353",9,9,"Drama","tt0097353",60,60,"France"
"tt0097368","La Mouche 2","The Fly II",1989,105,"5.1",21380,NULL,"Seth Brundle was a renowned scientist whose warped experiments with teleportation transformed him into a man/fly hybrid called BrundleFly. A few months after the BrundleFly insect met its demise by his lover's, Veronica, shotgun, she dies while giving birth to their son, Martin. Seth's corrupt employer, Bartok, adopts Martin, only so Martin can solve the new problems that the still-functioning TelePods present and to use him as a science project because of the dormant insect genes. Martin is now fully grown, even though he is five, and the fly genes begin to awaken and make him just like dear, dead dad. With the help of his girlfriend, Beth, they go to wherever they can find a possible cure before Bartok finds them and brings them back, but not before Martin finishes his transformation into MartinFly, the deadliest of the BrundleFly species.","tt0097368",9,9,"Drama","tt0097368",60,60,"France"
"tt0097376","Force majeure","Force majeure",1989,86,"6.3",431,NULL,"Philippe (Patrick Bruel) and Daniel (François Cluzet) go on vacation to southeast Asia, where they meet Hans (Thom Hoffman), a resident of the area who acts as their patron and guide. Before they leave to return to Paris, the two present Hans with a gift of their leftover native hashish. A year and a half later, an Amnesty International lawyer shows up and informs them that Hans was arrested and imprisoned for drug possession shortly after their departure, and is now condemned to death. Philippe and Daniel have an opportunity to help Hans by confessing their deed to the authorities, sharing blame for the crime and accepting prison terms. Additional pressure is applied by Hans' former girlfriend, the argument being that the life at stake is Hans'. Phillipe and Daniel maintain that their lives are at stake as well.","tt0097376",9,9,"Drama","tt0097376",60,60,"France"
"tt0097515","Hiver 54, l'abbé Pierre","Hiver 54, l'abbé Pierre",1989,102,"6.2",145,NULL,"France experienced one of the most chilling winters in 1954.It was during that harsh weather that a catholic priest L'Abbé Pierre wrote an open letter to minister of housing to provide shelter to numerous homeless people.","tt0097515",9,9,"Drama","tt0097515",60,60,"France"
"tt0097574","Clair","In una notte di chiaro di luna",1989,110,"6.3",248,NULL,"An American journalist works for a French newspaper. He is writing an article about the reaction against people with A.I.D S., without knowing he is infected too. Once he finds out, he decides to cut off himself leaving his wife and daughter.","tt0097574",9,9,"Drama","tt0097574",60,60,"France"
"tt0097583","Les insoumis","Orapronobis",1989,94,"6.8",127,NULL,NULL,"tt0097583",9,9,"Drama","tt0097583",60,60,"France"
"tt0097614","Je suis le seigneur du château","Je suis le seigneur du château",1989,90,"6.9",528,NULL,"Thomas is the 12-year-old son of a millionaire who lives in a big mansion surrounded by woods in France. When his mother dies, his father hires a widowed maid to take care of everything while he is away. The woman brings her only son, Charles, to live with them and, hopefully, be company to lonesome Thomas. The rich boy and the poor one become enemies from the very first encounter. Moved essentially by jealousy and fear, Thomas decides to turn Charles' life into a hell on Earth, especially after their parents eventually fall in love. As the title suggests, he wants to make it clear to the invader who is the lord of the castle.","tt0097614",9,9,"Drama","tt0097614",60,60,"France"
"tt0097635","Jésus de Montréal","Jésus de Montréal",1989,118,"7.5",6812,NULL,"A group of actors putting on an interpretive Passion Play in Montreal begin to experience a meshing of their characters and their private lives as the production takes form against the growing opposition of the Catholic church.","tt0097635",9,9,"Drama","tt0097635",60,60,"France"
"tt0097836","Les maris, les femmes, les amants","Les maris, les femmes, les amants",1989,117,"6.1",150,NULL,"A group of women send their husbands and children to the island of Ré and stay in Paris to spend the month of August. During this time children try to become adults and their parents find themselves behaving like children. This separation allows the women consider their lives, and succeed at best to be happy while men are happy, like kids, organize a life of band. Behind the visible euphoria, however, the problems arise: Martin (Jean-François Stévenin) would like to comfort his son Clément (Clément Thomas) with his imaginary love deprivation by pushing him into the arms of Annette (Catherine Bidaut), the babysitter of Michel's (Pierre Jean) children. But he himself falls for her charm while Clément is seduced by Jacqueline (Anne Guinou), Georges's wife. Bruno (Guy Marchand) was abandoned by his wife and then let himself be knocked by a nymphomaniac widow. And then there is the little Eléonore (Vanessa Guedj), who is in love with Clément, and she attempts suicide after a quarrel with ...","tt0097836",9,9,"Drama","tt0097836",60,60,"France"
